Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
249916,Supermer Y Carniceria El Ranchito,2414 W 47th St,,Chicago,IL,60632,1336,COOK,Grocery Store,41.808674,-87.685234,,,69
244695,KWIK MART,3500 W 63rd St,,Chicago,IL,60629,3712,COOK,Convenience Store,41.778877,-87.710701,,,253
250653,Chicago Food Market Inc,2245 S Wentworth Ave,,Chicago,IL,60616,2011,COOK,Other,41.851517,-87.631897,,,348
250868,WALGREENS  1173,1520 W Fullerton Ave,,Chicago,IL,60614,2023,COOK,Other,41.925243,-87.666656,,,371
253470,WALGREENS  1375,1200 N Dearborn St,,Chicago,IL,60610,8341,COOK,Other,41.904148,-87.630035,,,418
254467,Jewel Food Store 3455,4355 N Sheridan Rd,,Chicago,IL,60613,1497,COOK,Supermarket,41.961384,-87.654655,,,806
246281,SUPERMERCADO RIVERA INC.,4334 W 51st St,,Chicago,IL,60632,4551,COOK,Other,41.800518,-87.732353,,,981
248389,ALDI 62083 62083,8333 S Cicero Ave,,Chicago,IL,60652,3562,COOK,Supermarket,41.741074,-87.741028,,,1077
267108,Kurowski Sausage Shop & Rich,2976 N Milwaukee Ave,,Chicago,IL,60618,7345,COOK,Grocery Store,41.935211,-87.718056,,,1198
1577996,Uptown Market 1,1109 W Lawrence Ave,,Chicago,IL,60640,5025,COOK,Farmers and Markets,41.968887,-87.65802,,,1245
268710,Pershing Bp,437 E Pershing Rd,,Chicago,IL,60653,2351,COOK,Convenience Store,41.823799,-87.615311,,,1272
269138,Jewel Food Store 3441,2940 N Ashland Ave,,Chicago,IL,60657,4004,COOK,Supermarket,41.93515,-87.668571,,,1382
235960,CITGO,10007 S Michigan Ave,,Chicago,IL,60628,2007,COOK,Convenience Store,41.712383,-87.620064,,,1768
238469,Jewel Food Store 230,7530 S Stony Island Ave,,Chicago,IL,60649,3914,COOK,Supermarket,41.757832,-87.586174,,,2164
284249,HASSAN GROCERY,3234 S Racine Ave,,Chicago,IL,60608,6438,COOK,Convenience Store,41.83506,-87.656189,,,2258
237000,Jewel Food Store 3181,87 W 87th St,,Chicago,IL,60620,1315,COOK,Supermarket,41.73624,-87.626495,,,2663
286187,WALGREENS  01310,3110 W Armitage Ave,,Chicago,IL,60647,3819,COOK,Other,41.917458,-87.705612,,,2794
237774,Walgreens 03948,5140 W Diversey Ave,,Chicago,IL,60639,1612,COOK,Other,41.931496,-87.754951,,,2838
225886,CVS  3742,121 W Kinzie St,,Chicago,IL,60610,4507,COOK,Other,41.889114,-87.632095,,,2981
260729,El Faro Foods,4807 W Armitage Ave,,Chicago,IL,60639,3212,COOK,Convenience Store,41.916912,-87.746521,,,3010
226444,ALDI 40004 40004,800 N Kedzie Ave,Ste 122,Chicago,IL,60651,4100,COOK,Supermarket,41.895607,-87.706619,,,3149
228496,Walgreens 4938,4748 W North Ave,,Chicago,IL,60639,4640,COOK,Other,41.909687,-87.745255,,,3446
230172,ALDI 40026 40026,2600 N Clybourn Ave,,Chicago,IL,60614,1004,COOK,Supermarket,41.928886,-87.674263,,,3644
264231,Bari Foods,1120 W Grand Ave,,Chicago,IL,60642,5880,COOK,Grocery Store,41.891365,-87.65554,,,4046
279107,ALDI 62053 62053,5501 S Harlem Ave,,Chicago,IL,60638,2206,COOK,Supermarket,41.791592,-87.801506,,,4434
279556,WALGREENS  05057,3153 W Irving Park Rd,,Chicago,IL,60618,3409,COOK,Other,41.953892,-87.707191,,,4473
308665,FOOD TOWN,935 E 79th St,,Chicago,IL,60619,3244,COOK,Grocery Store,41.751259,-87.601448,,,4606
280326,SUPERMERCADO CHAPULTEPEC #2,4159 S Campbell Ave,,Chicago,IL,60632,1121,COOK,Convenience Store,41.817608,-87.686836,,,4728
277293,WALGREENS #5825 05825,1213 W 79th St,,Chicago,IL,60620,3706,COOK,Other,41.750427,-87.654243,,,4771
280552,7-Eleven 33909,600 S Dearborn St,,Chicago,IL,60605,1821,COOK,Convenience Store,41.874161,-87.629227,,,4864
249482,Jewel Food Store 2602,3644 S Archer Ave,,Chicago,IL,60609,1044,COOK,Supermarket,41.827286,-87.682854,,,4925
312486,TAI NAM CORPORATION,4925 N Broadway St,Ste J,Chicago,IL,60640,3056,COOK,Super Store,41.972275,-87.659737,,,5028
311357,Jewel Food Store 3514,3531 N Broadway St,,Chicago,IL,60657,1825,COOK,Supermarket,41.946617,-87.646767,,,5239
293935,Clark Super Food Market And Liquors Inc.,6647 N Clark St,,Chicago,IL,60626,4016,COOK,Convenience Store,42.003098,-87.672089,,,5273
294562,Fresh Market Place,2600 N Central Ave,,Chicago,IL,60639,1324,COOK,Super Store,41.92765,-87.766182,,,5339
309574,COUNTY FAIR,10800 S Western Ave,,Chicago,IL,60643,3226,COOK,Super Store,41.69714,-87.681366,,,5452
233126,7-eleven #33892b 33892B,200 N Dearborn St,,Chicago,IL,60601,1616,COOK,Convenience Store,41.886059,-87.629868,,,5516
232539,Fairplay Foods,2200 S Western Ave,,Chicago,IL,60608,3816,COOK,Super Store,41.851994,-87.685715,,,5719
311873,MARKET FISHERIES INC,7127 S State St,,Chicago,IL,60619,1017,COOK,Specialty Store,41.764755,-87.62455,,,5748
272793,CHICAGO FOOD CORP,3333 N Kimball Ave,,Chicago,IL,60618,5503,COOK,Other,41.941982,-87.712517,,,6080
381365,Devon Market,1440 W Devon Ave,,Chicago,IL,60660,1326,COOK,Super Store,41.99815,-87.667625,,,6082
381546,RAINBOW FINER FOOD & LIQUOR,6316 S Ashland Ave,,Chicago,IL,60636,2725,COOK,Grocery Store,41.778748,-87.664246,,,6095
314906,ALDI 62096 62096,821 W 115th St,,Chicago,IL,60643,4618,COOK,Supermarket,41.685017,-87.64328,,,6123
313739,MINI MERCADO LA BETANIA,2800 S Tripp Ave,,Chicago,IL,60623,4336,COOK,Grocery Store,41.840359,-87.730545,,,6136
332805,INGLESIDE FOOD MARKET INC.,5117 S Ingleside Ave,,Chicago,IL,60615,3800,COOK,Convenience Store,41.802036,-87.602798,,,6361
333063,El Ranchito Food Mart,3900 W 71st St,,Chicago,IL,60629,4316,COOK,Grocery Store,41.764168,-87.720131,,,6446
334114,WALGREENS  3072,641 N Clark St,,Chicago,IL,60654,3796,COOK,Other,41.893635,-87.631088,,,6695
346969,SOUTHTOWN HEALTH FOODS,2100 W 95th St,,Chicago,IL,60643,1118,COOK,Grocery Store,41.721291,-87.674805,,,7168
296074,SUPERMERCADO EL GUERO 10,4023 S Archer Ave,,Chicago,IL,60632,1139,COOK,Super Store,41.820545,-87.693657,,,7183
356174,FTEX FOOD & LIQUOR INC.,5756 W Chicago Ave,,Chicago,IL,60651,2623,COOK,Grocery Store,41.894951,-87.770027,,,7401
356529,J.J. PEPPERS FOOD STORE 0018,3201 W Diversey Ave,,Chicago,IL,60647,1509,COOK,Convenience Store,41.932003,-87.707748,,,7430
347458,Jewel Food Store 3344,1220 S Ashland Ave,,Chicago,IL,60608,1402,COOK,Supermarket,41.866371,-87.666481,,,7705
348706,EL TRIGAL BAKERY,3059 W Montrose Ave,,Chicago,IL,60618,1330,COOK,Grocery Store,41.961193,-87.705605,,,7723
290575,WALGREENS  02877,2440 W North Ave,,Chicago,IL,60647,5331,COOK,Other,41.910355,-87.688652,,,7979
387530,Damen Citgo,6300 S Damen Ave,,Chicago,IL,60636,2505,COOK,Convenience Store,41.779018,-87.67395,,,8397
452061,WALGREENS  4461,501 W Roosevelt Rd,,Chicago,IL,60607,4908,COOK,Other,41.867195,-87.639252,,,8502
452601,Fair Share Foods,6422 W 63rd St,,Chicago,IL,60638,5004,COOK,Super Store,41.777702,-87.78212,,,8553
349645,Walgreens 10350,7109 S Jeffery Blvd,,Chicago,IL,60649,2425,COOK,Other,41.7659,-87.576225,,,8735
383757,WALGREENS  5926,4385 S Archer Ave,,Chicago,IL,60632,2810,COOK,Other,41.813721,-87.704697,,,8747
350065,MR G'S FOOD & LIQUOR,332 E 58th St,,Chicago,IL,60637,1349,COOK,Grocery Store,41.789368,-87.618011,,,8969
344143,Save A Lot 61313,7240 S Stony Island Ave,,Chicago,IL,60649,2838,COOK,Supermarket,41.763069,-87.587303,,,9365
435122,CITGO,5150 W Chicago Ave,,Chicago,IL,60651,2903,COOK,Convenience Store,41.894978,-87.755249,,,9388
435963,WALGREENS 09470,4817 W Fullerton Ave,,Chicago,IL,60639,2503,COOK,Other,41.924191,-87.746719,,,9569
241138,ABH Food & Liquor Inc,5345 W North Ave,,Chicago,IL,60639,4350,COOK,Convenience Store,41.909218,-87.759933,,,10082
241185,WALGREENS  03698,3201 N Broadway St,,Chicago,IL,60657,3514,COOK,Other,41.940331,-87.644363,,,10086
300751,WALGREENS  7359,3222 N Milwaukee Ave,,Chicago,IL,60618,5106,COOK,Other,41.939705,-87.724884,,,10183
315776,WALGREENS  4519,1320 E 47th St,,Chicago,IL,60653,4508,COOK,Other,41.809723,-87.59417,,,10447
256662,MEHRAB Management Inc,2433 W Devon Ave,,Chicago,IL,60659,1914,COOK,Other,41.997482,-87.691322,,,10529
397861,TABB'S FOOD & LIQ INC.,2600 W Chicago Ave,,Chicago,IL,60622,4518,COOK,Convenience Store,41.895748,-87.691948,,,11344
337052,ALDI 40090 40090,2828 N Central Ave,,Chicago,IL,60634,5306,COOK,Supermarket,41.931793,-87.766312,,,11373
336153,Jewel Food Store 92,1655 E 95th St,,Chicago,IL,60617,4707,COOK,Supermarket,41.722313,-87.583588,,,11434
396122,WALGREENS  05089,7111 S Western Ave,,Chicago,IL,60636,3614,COOK,Other,41.764271,-87.683151,,,11629
265619,LA FRUTERIA INC.,8909 S Commercial Ave,,Chicago,IL,60617,3202,COOK,Supermarket,41.733353,-87.551292,,,11741
265628,ALDI 40030 40030,4030 W Wrightwood Ave,,Chicago,IL,60639,2125,COOK,Supermarket,41.928169,-87.727654,,,11753
265782,WALGREEN DRUGS  178,740 W Diversey Pkwy,,Chicago,IL,60614,1550,COOK,Other,41.932758,-87.647873,,,11839
396612,Best Food,5751 W Augusta Blvd,,Chicago,IL,60651,2616,COOK,Convenience Store,41.898392,-87.769508,,,11952
456339,ALDI  28,4934 S Kedzie Ave,,Chicago,IL,60632,3008,COOK,Supermarket,41.803101,-87.703896,,,12268
454200,Charlies Supermarket Inc,2941 W Montrose Ave,,Chicago,IL,60618,1414,COOK,Grocery Store,41.960915,-87.702515,,,12542
454824,PATEL BROTHERS,2610 W Devon Ave,,Chicago,IL,60659,1804,COOK,Super Store,41.997688,-87.695335,,,12778
455931,Tony's Fresh Market 967,4137 N Elston Ave,,Chicago,IL,60618,2107,COOK,Super Store,41.956028,-87.72245,,,12885
357944,Jewel Food Store 1296,7342 W Foster,,Chicago,IL,60656,    ,COOK,Supermarket,41.974514,-87.810669,,,13053
360992,La Cienega Superfood Inc,10736 S Ewing Ave,,Chicago,IL,60617,6605,COOK,Supermarket,41.69968,-87.535309,,,13131
362118,SUPERMERCADO ELGUERO #8 INC,2101 W Cermak Rd,,Chicago,IL,60608,4005,COOK,Supermarket,41.851879,-87.679153,,,13151
371065,WALGREENS #6297 06297,6016 W 63rd St,,Chicago,IL,60638,4318,COOK,Other,41.777905,-87.772133,,,13191
362299,WALGREENS  03949,3046 N Halsted St,,Chicago,IL,60657,5120,COOK,Other,41.937538,-87.649254,,,13360
322048,Tai Wah Grocery,2226 S Wentworth Ave,,Chicago,IL,60616,2016,COOK,Other,41.852036,-87.632286,,,13505
322085,FRUTERIA EL MERCADO of Chicago Inc,2759 S Spaulding Ave,,Chicago,IL,60623,4753,COOK,Convenience Store,41.841007,-87.707008,,,13555
515214,CARNICERIA AGUASCALIENTES,3132 W 26th St,,Chicago,IL,60623,4029,COOK,Supermarket,41.844597,-87.70388,,,14294
438913,WALGREENS  249,1601 N Wells St,,Chicago,IL,60614,6001,COOK,Other,41.911175,-87.634644,,,14372
438932,Tony's Fresh Market 867,4608 W Belmont Ave,,Chicago,IL,60641,4401,COOK,Super Store,41.938908,-87.742691,,,14390
414163,GREEN FOOD & LIQUOR INC.,1026 E 67th St,,Chicago,IL,60637,4727,COOK,Grocery Store,41.773251,-87.600243,,,14522
438787,CARNICERIA GUANAJUATO,1436 N Ashland Ave,,Chicago,IL,60622,2225,COOK,Other,41.908112,-87.667656,,,14702
442763,CERMAK PRODUCE #4,2701 W North Ave,,Chicago,IL,60647,5236,COOK,Super Store,41.910221,-87.695114,,,14910
327703,Fairplay Foods,2323 W 111th St,,Chicago,IL,60643,3923,COOK,Super Store,41.691738,-87.679504,,,15072
373850,Jewel Food Store 3443,5343 N Broadway St,,Chicago,IL,60640,2311,COOK,Supermarket,41.978928,-87.659859,,,15448
375710,MARIBEL JIMENEZ INC,3850 W Fullerton Ave,,Chicago,IL,60647,2246,COOK,Super Store,41.924835,-87.723633,,,15548
1576819,Englewood #77 Food Market Inc,6647 S Halsted St,,Chicago,IL,60621,1843,COOK,Convenience Store,41.772949,-87.644226,,,15832
474745,LA JEREZANA,3022 E 91st St,,Chicago,IL,60617,4301,COOK,Convenience Store,41.730122,-87.550285,,,15921
330411,Supermercado Y Carniceria Chapala ,7117 N Clark St,,Chicago,IL,60626,2407,COOK,Other,42.012005,-87.674194,,,16028
329822,A & G LIQUORS INC.,6945 S State St,,Chicago,IL,60637,4528,COOK,Other,41.767643,-87.624496,,,16260
330103,CVS  2845,1930 W 103rd St,,Chicago,IL,60643,2625,COOK,Other,41.706635,-87.670319,,,16285
404516,WALGREENS  1593,5230 N Milwaukee Ave,,Chicago,IL,60630,4624,COOK,Other,41.975636,-87.767784,,,16314
502809,CARNICERIA EL PORVENIR,150 E Kensington Ave,,Chicago,IL,60628,5639,COOK,Grocery Store,41.68417,-87.618675,,,16346
405167,ROSA'S CARNICERIA,3324 W 55th St,,Chicago,IL,60632,3209,COOK,Grocery Store,41.793488,-87.707031,,,16364
330567,The Apple Market,2345 N Clark St,,Chicago,IL,60614,3492,COOK,Specialty Store,41.924957,-87.639519,,,16513
502003,Walgreens 03950,4343 N Kedzie Ave,,Chicago,IL,60618,1301,COOK,Other,41.960541,-87.708183,,,16556
505582,Fruteria San Jose,1748 W Chicago Ave,,Chicago,IL,60622,5012,COOK,Grocery Store,41.896198,-87.671677,,,16644
505640,WALGREENS  03074,4700 S Halsted St,,Chicago,IL,60609,4416,COOK,Other,41.808727,-87.645576,,,16651
330918,Granado's Supermercado,1855 W 47th St,,Chicago,IL,60609,3844,COOK,Grocery Store,41.808384,-87.671913,,,16763
504306,ZAVALAS GROCERY,2657 S Kolin Ave,,Chicago,IL,60623,4353,COOK,Grocery Store,41.84243,-87.732986,,,16789
501689,Joe's Food & Liquor,3626 W Lawrence Ave,,Chicago,IL,60625,5684,COOK,Grocery Store,41.96841,-87.719284,,,16998
517194,Cermak Produce #5,3435 S Archer Ave,,Chicago,IL,60608,6836,COOK,Super Store,41.831631,-87.675484,,Experimental Station Chicago,17056
515844,MARATHON FUEL & MINI MART,5201 W Division St,,Chicago,IL,60651,1438,COOK,Convenience Store,41.902233,-87.756134,,,17142
517944,EDGEWATER PRODUCE,5509 N Clark St,,Chicago,IL,60640,1213,COOK,Supermarket,41.982117,-87.668465,,,17277
475912,Rigo's Grocery,2858 S Lawndale Ave,,Chicago,IL,60623,4556,COOK,Grocery Store,41.83897,-87.717117,,,17572
519431,LOS DOS RIOS,2939 W 63rd St,,Chicago,IL,60629,2753,COOK,Grocery Store,41.779015,-87.69722,,,17712
477403,LEAMINGTON FOODS STORE,5467 W Madison St,,Chicago,IL,60644,4030,COOK,Supermarket,41.880264,-87.762817,,,17731
476331,Jewel Food Store 3442,4042 W Foster Ave,,Chicago,IL,60630,2747,COOK,Supermarket,41.975582,-87.729843,,,17831
540420,Super Food & Liquor Inc,1049 W Bryn Mawr Ave,,Chicago,IL,60660,4631,COOK,Convenience Store,41.983601,-87.657455,,,18075
344466,LA ESTRELLA INC,3835 W 26th St,,Chicago,IL,60623,3810,COOK,Grocery Store,41.844284,-87.721222,,,18391
480227,Jewel Food Store 3368,550 N State St,,Chicago,IL,60610,4315,COOK,Supermarket,41.903862,-87.6287,,,18396
542938,WALGREENS  05234,5435 S Kedzie Ave,,Chicago,IL,60632,2642,COOK,Other,41.794041,-87.703522,,,18426
345022,Pete's Fresh Market 1,5724 S Kedzie Ave,,Chicago,IL,60629,2408,COOK,Super Store,41.788853,-87.703461,,,18812
542424,MEL-BAY GROCERY,4401 W Cortez St,,Chicago,IL,60651,3419,COOK,Convenience Store,41.899742,-87.736214,,,18832
481350,DISCOUNT MEAT CO.,339 W 79th St,,Chicago,IL,60620,1132,COOK,Supermarket,41.750774,-87.633423,,,18987
388158,EL CASTILLO MEAT MARKET,3704 W 55th St,,Chicago,IL,60632,3229,COOK,Grocery Store,41.793678,-87.716156,,,19006
388510,POTASH BROS. SUPER MART,875 N State St,,Chicago,IL,60610,3307,COOK,Other,41.898792,-87.628227,,,19049
429117,THACHET CORPORATION,1955 W Cermak Rd,,Chicago,IL,60608,4203,COOK,Convenience Store,41.852142,-87.674706,,,19181
389316,Eddie's Liquor's & Deli,9809 S Cottage Grove Ave,,Chicago,IL,60628,1528,COOK,Convenience Store,41.716324,-87.604469,,,19221
431332,PARKER HOUSE SAUSAGE CO.,4605 S State St,,Chicago,IL,60609,4699,COOK,Specialty Store,41.810932,-87.62603,,,19230
1585807,ALDI 40083,3930 N Kilpatrick,,Chicago,IL,60641,    ,COOK,Supermarket,41.952511,-87.744667,,,19260
431543,KOL TUV KOSHER FDS INC.,2938 W Devon Ave,,Chicago,IL,60659,1556,COOK,Grocery Store,41.997555,-87.703331,,,19389
389754,L & P Foods,7047 S State St,,Chicago,IL,60637,4513,COOK,Super Store,41.765995,-87.624863,,,19635
432840,PAR BIRDIE FOODS,2234 W Devon Ave,,Chicago,IL,60659,2043,COOK,Grocery Store,41.997837,-87.686455,,,19703
428922,LA PERLA TAPATIA 2,3800 W Fullerton Ave,,Chicago,IL,60647,2226,COOK,Specialty Store,41.924606,-87.721893,,,19989
628843,Jewel Food Store 3345,1224 S Wabash Ave,,Chicago,IL,60605,2401,COOK,Supermarket,41.866753,-87.625885,,,20479
398964,Tony's Fresh Market 767,2500 N Central Ave,,Chicago,IL,60639,1322,COOK,Super Store,41.926708,-87.766129,,,20685
545802,WALGREENS  6762,11833 S Western Ave,,Chicago,IL,60643,4733,COOK,Other,41.678364,-87.680664,,,20686
399104,Dona Mari's Corporation,3757 W Fullerton Ave,,Chicago,IL,60647,2330,COOK,Other,41.924316,-87.721664,,,20731
410631,Jewel Food Store 901,3400 N Western Ave,,Chicago,IL,60618,6012,COOK,Supermarket,41.943146,-87.68824,,,21158
406005,Trader Joe's 691,1840 N Clybourn Ave # 200,,Chicago,IL,60614,7923,COOK,Supermarket,41.914436,-87.654495,,,21765
411402,ALDI 40003 40003,4500 N Broadway St,,Chicago,IL,60640,5602,COOK,Supermarket,41.963585,-87.65625,,,21769
363876,FIESTA SUPERMERCADO INC.,3307 W 63rd St,,Chicago,IL,60629,3316,COOK,Supermarket,41.778885,-87.705757,,,22152
306403,E R & J Food & Liquor Inc,654-658 E 67th St,,Chicago,IL,60637,4123,COOK,Convenience Store,41.773285,-87.608376,,,22201
392808,CVS  3170,6417 W Higgins Ave,,Chicago,IL,60656,2202,COOK,Other,41.976437,-87.788521,,,22354
303639,STELLA'S CENTRAL FOODS,2156 N Kostner Ave,,Chicago,IL,60639,3530,COOK,Convenience Store,41.920589,-87.736458,,,22490
364240,Grand Food Market Inc,5202 W Grand Ave,,Chicago,IL,60639,3008,COOK,Grocery Store,41.917377,-87.756203,,,22595
392283,7-Eleven #32139,1425 W Montrose Ave,,Chicago,IL,60613,1348,COOK,Convenience Store,41.961605,-87.666351,,,22603
304623,PEORIA PACKING LTD.,1300 W Lake St,,Chicago,IL,60607,1512,COOK,Super Store,41.885525,-87.658905,,,22613
303928,WALGREENS  211,757 N Michigan Ave,,Chicago,IL,60611,2606,COOK,Other,41.896107,-87.624191,,,22671
566631,Around the Clock Food Store,1605 W Howard St,,Chicago,IL,60626,1630,COOK,Convenience Store,42.019329,-87.671616,,,22983
443961,Bucktown Food & Liquors,2422 W Fullerton Ave,,Chicago,IL,60647,3155,COOK,Convenience Store,41.924961,-87.688637,,,23093
598548,PETE'S PRODUCE,1411 W 87th St,,Chicago,IL,60620,4013,COOK,Super Store,41.735806,-87.658607,,,23128
595503,BURNHAM GASMART,14559 S Torrence Ave,,Chicago,IL,60633,2018,COOK,Convenience Store,41.630569,-87.559189,,,23319
394417,LEBANESE MEAT MARKET,4657 N Kedzie Ave,,Chicago,IL,60625,4426,COOK,Specialty Store,41.966373,-87.708138,,,23472
595908,WALGREEN'S  04306,1633 W 95th St,,Chicago,IL,60643,1331,COOK,Other,41.7211,-87.663193,,,23672
598075,MARTINEZ CONVENIENT FOOD MART,3301 S Morgan St,,Chicago,IL,60608,6721,COOK,Grocery Store,41.834682,-87.651024,,,23757
597149,Save A Lot 61316,4439 W 63rd St,,Chicago,IL,60629,5548,COOK,Supermarket,41.778267,-87.734047,,,23815
395800,Save A Lot 61314,2858 E 83rd St,,Chicago,IL,60617,2107,COOK,Supermarket,41.745186,-87.554321,,,23885
522958,QUICK SHOP,2901 W Irving Park Rd,,Chicago,IL,60618,3511,COOK,Convenience Store,41.953934,-87.700821,,,23974
449007,Jewel Food Store 3349,2520 N Narragansett Ave,,Chicago,IL,60639,1041,COOK,Supermarket,41.925873,-87.785606,,,24013
366585,WALGREENS  04935,6809 W Belmont Ave,,Chicago,IL,60634,4644,COOK,Other,41.938107,-87.796043,,,24246
369471,WALGREENS  02586,2301 W Irving Park Rd,,Chicago,IL,60618,3823,COOK,Other,41.954014,-87.686218,,,24324
447805,Walgreens 2711,7150 N Archer Ave,,Chicago,IL,60638,    ,COOK,Other,41.792042,-87.800644,,,24544
448245,Potash Markets,1525 N Clark St,,Chicago,IL,60610,1783,COOK,Supermarket,41.909916,-87.63121,,,24583
369930,ALDI 62092 62092,620 W 63rd St,,Chicago,IL,60621,2012,COOK,Supermarket,41.779881,-87.640762,,,24622
368182,WALGREENS  04936,4040 N Cicero Ave,,Chicago,IL,60641,1807,COOK,Other,41.954708,-87.747368,,,24791
370336,Jewel Food Store 3407,5516 N Clark St,,Chicago,IL,60640,1214,COOK,Supermarket,41.982166,-87.668579,,,24842
630596,CERMAK PRODUCE #6 INC.,4234 N Kedzie Ave,,Chicago,IL,60618,2402,COOK,Super Store,41.958241,-87.708191,,,25115
716157,Supermercado Barrera,2336 N Milwaukee Ave,,Chicago,IL,60647,2909,COOK,Grocery Store,41.923695,-87.698685,,,25333
634564,Mercadito La Economica,2859 S Trumbull Ave,,Chicago,IL,60623,4653,COOK,Convenience Store,41.839069,-87.710945,,,25473
717466,ALDI 40062 40062,6220 N California Ave,,Chicago,IL,60659,2608,COOK,Supermarket,41.994373,-87.699608,,,25843
434118,SUPERMERCADO SANTOS INC.,4045 W 31st St,,Chicago,IL,60623,4904,COOK,Grocery Store,41.836834,-87.726082,,,26155
483707,Halsted Packing House,445 N Halsted St,,Chicago,IL,60622,6518,COOK,Specialty Store,41.890266,-87.647545,,,26320
683908,WALGREENS  1496,6310 N Nagle Ave,,Chicago,IL,60646,3614,COOK,Other,41.995865,-87.787567,,,26441
421548,SUPERMERCADO CUAUHTEMOC,2506 S Kedzie Ave,,Chicago,IL,60623,4007,COOK,Grocery Store,41.846191,-87.705162,,,26801
684854,WALGREENS  1298,1372 N Milwaukee Ave,,Chicago,IL,60622,9149,COOK,Other,41.906738,-87.671867,,,26915
423056,WALGREENS  2025,3000 S Halsted St,,Chicago,IL,60608,5805,COOK,Other,41.83939,-87.646347,,,26940
508357,City Fresh Market,3201 W Devon Ave,,Chicago,IL,60659,1306,COOK,Super Store,41.997162,-87.709961,,,27007
508713,ROESER'S BAKERY,3216 W North Ave,,Chicago,IL,60647,4940,COOK,Specialty Store,41.910149,-87.707535,,,27056
509140,WALGREENS  5192,2924 E 92nd St,,Chicago,IL,60617,4503,COOK,Other,41.728279,-87.552933,,,27098
512087,WALGREENS #5724 05724,7045 S Pulaski Rd,,Chicago,IL,60629,5833,COOK,Other,41.764801,-87.722321,,,27552
485399,WALGREENS  1503,1926 W 35th St,,Chicago,IL,60609,1204,COOK,Other,41.83046,-87.673927,,,27607
485618,MARQUETTE MARATHON INC.,2010 W Marquette Rd,,Chicago,IL,60636,2521,COOK,Convenience Store,41.772137,-87.674164,,,27723
689460,NAYAB MART,2449 W Devon Ave,,Chicago,IL,60659,1914,COOK,Supermarket,41.997692,-87.691872,,,28183
685721,KUDUS HEALTH FOODS,8515 S Cottage Grove Ave,,Chicago,IL,60619,6115,COOK,Grocery Store,41.739616,-87.6045,,,28266
719795,Jewel Food Store 4043,443 E 34th St,,Chicago,IL,60616,4135,COOK,Supermarket,41.833061,-87.614952,,,28284
718532,WALGREENS  2211,5036 S Cottage Grove Ave,,Chicago,IL,60615,2642,COOK,Other,41.802971,-87.606445,,,28693
461541,WALGREENS  01308,7410 N Clark St,,Chicago,IL,60626,1620,COOK,Other,42.016277,-87.675308,,,29181
461612,Reuter's Bakery Llc,7177 W Grand Ave,,Chicago,IL,60707,2807,COOK,Specialty Store,41.923565,-87.805588,,,29190
461824,WALGREENS  3539,11 E 75th St,,Chicago,IL,60619,1601,COOK,Other,41.758125,-87.624374,,,29217
691453,Del Real Bakery,3044 W 63rd St,,Chicago,IL,60629,2742,COOK,Specialty Store,41.779297,-87.70005,,,29298
492266,LA FERIA GROCERY,9704 S Commercial Ave,Ste 1,Chicago,IL,60617,5461,COOK,Grocery Store,41.71899,-87.551048,,,29335
426447,CARNICERIA JIMENEZ INC,4204 W North Ave,,Chicago,IL,60639,4829,COOK,Super Store,41.91013,-87.73159,,,29365
460103,Chicago Live Poultry,6421 N Western Ave,,Chicago,IL,60645,5421,COOK,Specialty Store,41.998299,-87.689804,,,29562
493922,EL NARANJO,4516 S Ashland Ave,,Chicago,IL,60609,3249,COOK,Specialty Store,41.811703,-87.665436,,,29659
427037,RUDY'S FOOD & LIQUOR INC,1558 W 69th St,,Chicago,IL,60636,3449,COOK,Convenience Store,41.7686,-87.663193,,,29942
839085,California Food Mart,2209 N California Ave,,Chicago,IL,60647,2903,COOK,Convenience Store,41.922333,-87.697273,,,30050
839479,Dollar Tree 885,4756 S Kedzie Ave,,Chicago,IL,60632,3040,COOK,Other,41.806595,-87.703995,,,30158
838729,7-Eleven 33609,2020 N California Ave,,Chicago,IL,60647,6319,COOK,Other,41.918133,-87.697289,,,30251
462568,SUPERMERCADO SANCHEZ,2824 W 59th St,,Chicago,IL,60629,2201,COOK,Grocery Store,41.7864,-87.69458,,,30713
463456,La Altena,8827 S Escanaba Ave,,Chicago,IL,60617,3134,COOK,Grocery Store,41.73502,-87.554054,,,30722
568668,ARTEMIO'S BAKERY #2,1443 N Milwaukee Ave,,Chicago,IL,60622,2015,COOK,Other,41.908104,-87.673859,,,31029
568716,La Casa Del Pueblo Inc,1810 S Blue Island Ave,,Chicago,IL,60608,3098,COOK,Super Store,41.857563,-87.661804,,,31034
558889,ALDI 62095 62095,2333 E 95th St,,Chicago,IL,60617,4806,COOK,Supermarket,41.722546,-87.567421,,,31205
605353,Walgreens 05034,6315 S Kedzie Ave,,Chicago,IL,60629,2762,COOK,Other,41.778442,-87.703094,,,31233
514484,Ciales Poultry,2141 W Armitage Ave,,Chicago,IL,60647,4515,COOK,Other,41.917446,-87.68174,,,31373
514819,ALDI 62079 62079,7800 S South Chicago Ave,,Chicago,IL,60619,2724,COOK,Supermarket,41.753151,-87.587952,,,31397
556027,Harvestime Foods,2632 W Lawrence Ave,,Chicago,IL,60625,2945,COOK,Super Store,41.968826,-87.695282,,,31444
